query,title,link,image_url,saved_path,width,height,status,collected_at
양문형 냉장고,LG디오스 오브제 652리터 매직스페이스냉장고 홈바 세미키친핏,https://smartstore.naver.com/main/products/10987659297,https://shopping-phinf.pstatic.net/main_8853216/88532165350.1.jpg,data\staging\refrigerator\양문형_냉장고\stg_0025.jpg,1024,1024,skipped_duplicate,2026-05-14T14:33:54
양문형 냉장고,LG전자 디오스 4도어 870L (T873MHH111) 네이처 크림 화이트,https://search.shopping.naver.com/catalog/55500136845,https://shopping-phinf.pstatic.net/main_5550013/55500136845.20250626153054.jpg,data\staging\refrigerator\양문형_냉장고\stg_0026.jpg,1000,1000,skipped_duplicate,2026-05-14T14:33:54
양문형 냉장고,(삼성설치포함)852리터 양문형냉장고 대용량 젠틀실버 RS84DG5002M9,https://smartstore.naver.com/main/products/11013985236,https://shopping-phinf.pstatic.net/main_8855849/88558491373.jpg,data\staging\refrigerator\양문형_냉장고\stg_0027.jpg,1080,1080,skipped_duplicate,2026-05-14T14:33:55
양문형 냉장고,삼성전자 비스포크 2도어 651L (RS70F65Q2Y) 코타 화이트,https://search.shopping.naver.com/catalog/56465067157,https://shopping-phinf.pstatic.net/main_5646506/56465067157.20250828093714.jpg,data\staging\refrigerator\양문형_냉장고\stg_0028.jpg,1000,1000,skipped_duplicate,2026-05-14T14:33:55
양문형 냉장고,LG 디오스AI 세미키친핏 양문형 냉장고 600리터 실용량 661L 실버 (25년형),https://smartstore.naver.com/main/products/12237844787,https://shopping-phinf.pstatic.net/main_8978235/89782355503.jpg,data\processed\refrigerator\naver_0278.jpg,600,600,approved,2026-05-14T14:33:55
4도어 냉장고,삼성전자 비스포크 AI 냉장고 4도어 902L (RM70F90M1) 에센셜 화이트(RM70F90M1ZD),https://search.shopping.naver.com/catalog/56424580420,https://shopping-phinf.pstatic.net/main_5642458/56424580420.20250826142123.jpg,data\staging\refrigerator\4도어_냉장고\stg_0000.jpg,2500,2500,skipped_duplicate,2026-05-14T14:33:56
4도어 냉장고,LG전자 디오스 4도어 870L (T873MEE111) 냉장고 네이처 베이지,https://search.shopping.naver.com/catalog/55746031178,https://shopping-phinf.pstatic.net/main_5574603/55746031178.20250711150843.jpg,data\staging\refrigerator\4도어_냉장고\stg_0001.jpg,1000,1000,skipped_duplicate,2026-05-14T14:33:57
4도어 냉장고,LG전자 디오스 매직스페이스 냉장고 4도어 870L (T875) 네이처 베이지(T875MEE111),https://search.shopping.naver.com/catalog/53546968608,https://shopping-phinf.pstatic.net/main_5354696/53546968608.20260416163439.jpg,data\staging\refrigerator\4도어_냉장고\stg_0002.jpg,1000,1000,skipped_duplicate,2026-05-14T14:33:57
4도어 냉장고,삼성전자 비스포크 키친핏 Max 4도어 640L 에센셜 화이트(RM70F63R2Z),https://search.shopping.naver.com/catalog/55831245805,https://shopping-phinf.pstatic.net/main_5583124/55831245805.20250717155549.jpg,data\staging\refrigerator\4도어_냉장고\stg_0003.jpg,500,383,skipped_duplicate,2026-05-14T14:33:57
4도어 냉장고,삼성전자 비스포크 BESPOKE AI 냉장고 4도어 905L 에센셜 화이트(RM70F90R2ZD),https://search.shopping.naver.com/catalog/53916543178,https://shopping-phinf.pstatic.net/main_5391654/53916543178.20250402095350.jpg,data\processed\refrigerator\naver_0200.jpg,892,684,approved,2026-05-14T14:33:58
4도어 냉장고,삼성전자 비스포크 4도어 905L RM70F90R1ZD 에센셜 화이트,https://search.shopping.naver.com/catalog/58033468145,https://shopping-phinf.pstatic.net/main_5803346/58033468145.20251205145257.jpg,data\staging\refrigerator\4도어_냉장고\stg_0005.jpg,1000,1000,skipped_duplicate,2026-05-14T14:33:58
4도어 냉장고,LG디오스 오브제 키친핏 4도어 냉장고 600리터급 실609L 미스트 베이지,https://smartstore.naver.com/main/products/13295468831,https://shopping-phinf.pstatic.net/main_9083997/90839979163.jpg,data\staging\refrigerator\4도어_냉장고\stg_0006.jpg,1024,1024,skipped_duplicate,2026-05-14T14:33:59
4도어 냉장고,삼성전자 비스포크AI 키친핏 Max 4도어 636L 코타 화이트(RM70F63M2A),https://search.shopping.naver.com/catalog/57608059616,https://shopping-phinf.pstatic.net/main_5760805/57608059616.20251106093923.jpg,data\staging\refrigerator\4도어_냉장고\stg_0007.jpg,500,500,skipped_duplicate,2026-05-14T14:33:59
4도어 냉장고,삼성 키친핏냉장고 4도어 비스포크키친핏 맥스 빌트인 냉장고 600리터 비스코프 1등급 냉장고,https://smartstore.naver.com/main/products/11574120314,https://shopping-phinf.pstatic.net/main_8911863/89118630720.6.jpg,data\staging\refrigerator\4도어_냉장고\stg_0008.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:00
4도어 냉장고,LG 오브제컬렉션 매직스페이스 냉장고 1등급 크림화이트/크림그레이,https://smartstore.naver.com/main/products/11514398751,https://shopping-phinf.pstatic.net/main_8905890/89058909124.2.jpg,data\staging\refrigerator\4도어_냉장고\stg_0009.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:00
4도어 냉장고,LG전자 디오스 AI 오브제컬렉션 베이직 냉장고 4도어 870L 네이처 베이지(T875MEE011),https://search.shopping.naver.com/catalog/56500831532,https://shopping-phinf.pstatic.net/main_5650083/56500831532.20250829170354.jpg,data\processed\refrigerator\naver_0201.jpg,500,500,approved,2026-05-14T14:34:00
4도어 냉장고,LG전자 디오스 AI 오브제컬렉션 냉장고 Fit &amp; Max 4도어 609L (0M1) 미스트 베이지(M616GBB0M1),https://search.shopping.naver.com/catalog/56560497805,https://shopping-phinf.pstatic.net/main_5656049/56560497805.20250902181424.jpg,data\processed\refrigerator\naver_0202.jpg,600,600,approved,2026-05-14T14:34:01
4도어 냉장고,삼성 2025년 NEW 비스포크 4도어 냉장고 905L 에센셜 베이지 비스코프 900리터급,https://smartstore.naver.com/main/products/10258873040,https://shopping-phinf.pstatic.net/main_8780337/87803376807.1.jpg,data\processed\refrigerator\naver_0203.jpg,650,650,approved,2026-05-14T14:34:01
4도어 냉장고,엘지 직영설치 오브제컬렉션 4도어냉장고 870리터 오토클로징도어 900리터급 색상선택 베이지 T875MEE012,https://smartstore.naver.com/main/products/11864542429,https://shopping-phinf.pstatic.net/main_8940905/89409053023.jpg,data\processed\refrigerator\naver_0204.jpg,1000,1000,approved,2026-05-14T14:34:01
4도어 냉장고,LG 냉장고렌탈 오브제 4도어 H875GBB012 방문관리 6년약정,https://bestrentalshop.co.kr/product.php?no=6450,https://shopping-phinf.pstatic.net/main_5134506/51345069889.1.jpg,data\processed\refrigerator\naver_0205.jpg,500,500,approved,2026-05-14T14:34:02
4도어 냉장고,LG 디오스 AI 냉장고 렌탈 4도어 H875GBB031 베이지 870L 72개월의무,https://lg-biz.co.kr/product/lg-%eb%94%94%ec%98%a4%ec%8a%a4-ai-%eb%83%89%ec%9e%a5%ea%b3%a0-%eb%a0%8c%ed%83%88-4%eb%8f%84%ec%96%b4-h875gbb031-%eb%b2%a0%ec%9d%b4%ec%a7%80-870l-72%ea%b0%9c%ec%9b%94%ec%9d%98%eb%ac%b4/,https://shopping-phinf.pstatic.net/main_5886471/58864718532.jpg,data\processed\refrigerator\naver_0206.jpg,740,740,approved,2026-05-14T14:34:02
4도어 냉장고,LG전자 디오스 4도어 870L (T873MHH111) 네이처 크림 화이트,https://search.shopping.naver.com/catalog/55500136845,https://shopping-phinf.pstatic.net/main_5550013/55500136845.20250626153054.jpg,data\processed\refrigerator\naver_0207.jpg,1000,1000,approved,2026-05-14T14:34:03
4도어 냉장고,LG전자 노크온 매직스페이스 냉장고 4도어 865L 네이처 베이지(T875MEE412),https://search.shopping.naver.com/catalog/53922063491,https://shopping-phinf.pstatic.net/main_5392206/53922063491.20250402183317.jpg,data\staging\refrigerator\4도어_냉장고\stg_0017.jpg,500,500,skipped_duplicate,2026-05-14T14:34:03
4도어 냉장고,LG전자 디오스 AI 오브제컬렉션 냉장고 더블매직스페이스 4도어 M876GBB231,https://smartstore.naver.com/main/products/12428124862,https://shopping-phinf.pstatic.net/main_8997263/89972635609.jpg,data\processed\refrigerator\naver_0208.jpg,1000,1000,approved,2026-05-14T14:34:03
4도어 냉장고,삼성전자 비스포크 AI 냉장고 4도어 884L (빅아이스/큐브) 코타 화이트(RM70F90Q2A),https://search.shopping.naver.com/catalog/56466054792,https://shopping-phinf.pstatic.net/main_5646605/56466054792.20251202093404.jpg,data\processed\refrigerator\naver_0209.jpg,500,500,approved,2026-05-14T14:34:04
4도어 냉장고,삼성전자 비스포크AI 4도어 874L (RM80F91H1) 새틴 화이트(RM80F91H1X),https://search.shopping.naver.com/catalog/59417807168,https://shopping-phinf.pstatic.net/main_5941780/59417807168.20260327140956.jpg,data\staging\refrigerator\4도어_냉장고\stg_0020.jpg,500,500,skipped_duplicate,2026-05-14T14:34:04
4도어 냉장고,삼성 비스포크 키친핏 1등급 냉장고 김치냉장고 세트 MAX 빌트인 화이트,https://smartstore.naver.com/main/products/12274449002,https://shopping-phinf.pstatic.net/main_8981895/89818959719.2.jpg,data\processed\refrigerator\naver_0210.jpg,1000,1000,approved,2026-05-14T14:34:05
4도어 냉장고,냉장고 렌탈 삼성 비스포크 오브제 RT31CG5024S/약정 60개월/등록비 렌탈,https://first-rental.kr/products/view/4188,https://shopping-phinf.pstatic.net/main_5153561/51535618637.1.jpg,data\processed\refrigerator\naver_0211.jpg,850,850,approved,2026-05-14T14:34:05
4도어 냉장고,LG전자 디오스 노크온 냉장고 4도어 870L 네이처 베이지(T875MEE312),https://search.shopping.naver.com/catalog/53627742152,https://shopping-phinf.pstatic.net/main_5362774/53627742152.20250318170727.jpg,data\staging\refrigerator\4도어_냉장고\stg_0023.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:05
4도어 냉장고,삼성전자 비스포크AI 4도어 키친핏 Max 602L (RM90F64E2W) 클린 화이트,https://search.shopping.naver.com/catalog/59400794669,https://shopping-phinf.pstatic.net/main_5940079/59400794669.20260326145305.jpg,data\staging\refrigerator\4도어_냉장고\stg_0024.jpg,500,500,skipped_duplicate,2026-05-14T14:34:06
4도어 냉장고,LG전자 디오스 4도어 870L (T873MTE111) 네이처 클레이 민트+베이지,https://search.shopping.naver.com/catalog/56426065642,https://shopping-phinf.pstatic.net/main_5642606/56426065642.20250825182603.jpg,data\staging\refrigerator\4도어_냉장고\stg_0025.jpg,500,500,skipped_duplicate,2026-05-14T14:34:06
4도어 냉장고,LG전자 디오스 오브제컬렉션 STEM 얼음정수 냉장고 4도어 820L 네이처 베이지(J825MEE042),https://search.shopping.naver.com/catalog/56454730439,https://shopping-phinf.pstatic.net/main_5645473/56454730439.20250827120800.jpg,data\staging\refrigerator\4도어_냉장고\stg_0026.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:07
4도어 냉장고,AI 하이브리드 4도어 889L (오토오픈도어) 코타 화이트(RM80F91K1A),https://search.shopping.naver.com/catalog/56469262515,https://shopping-phinf.pstatic.net/main_5646926/56469262515.20250828180115.jpg,data\staging\refrigerator\4도어_냉장고\stg_0027.jpg,1206,1303,skipped_duplicate,2026-05-14T14:34:07
4도어 냉장고,삼성전자 비스포크 키친핏 Max 4도어 623L 코타 화이트(RM70F64Q1A),https://search.shopping.naver.com/catalog/53411128538,https://shopping-phinf.pstatic.net/main_5341112/53411128538.20251202093013.jpg,data\staging\refrigerator\4도어_냉장고\stg_0028.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:07
4도어 냉장고,삼성전자 비스포크 AI 하이브리드 키친핏 Max 4도어 633L (푸드 쇼케이스) 새틴 화이트(RM70F64M2X),https://search.shopping.naver.com/catalog/56571472237,https://shopping-phinf.pstatic.net/main_5657147/56571472237.20251226095532.jpg,data\processed\refrigerator\naver_0212.jpg,1080,1080,approved,2026-05-14T14:34:08
삼성 냉장고,삼성 냉장고 300리터 1등급 소형 2도어 스마트싱스 원룸 사무실 오피스텔 298L,https://smartstore.naver.com/main/products/8162039647,https://shopping-phinf.pstatic.net/main_8570653/85706539970.14.jpg,data\staging\refrigerator\삼성_냉장고\stg_0000.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:09
삼성 냉장고,삼성전자 비스포크 냉장고 900리터 이하 삼성냉장고 양문형 852L 코타화이트 AI인버터,https://smartstore.naver.com/main/products/11433541587,https://shopping-phinf.pstatic.net/main_8897805/88978051952.5.jpg,data\staging\refrigerator\삼성_냉장고\stg_0001.jpg,1000,1000,deleted,2026-05-14T14:34:09
삼성 냉장고,삼성 냉장고 500리터 525L 원룸 모텔 사무실 오피스텔 소형 삼성냉장고 2도어 냉장,https://smartstore.naver.com/main/products/7509788675,https://shopping-phinf.pstatic.net/main_8505428/85054288997.15.jpg,data\staging\refrigerator\삼성_냉장고\stg_0002.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:10
삼성 냉장고,삼성전자 비스포크 AI 냉장고 4도어 902L (RM70F90M1) 에센셜 화이트(RM70F90M1ZD),https://search.shopping.naver.com/catalog/56424580420,https://shopping-phinf.pstatic.net/main_5642458/56424580420.20250826142123.jpg,data\staging\refrigerator\삼성_냉장고\stg_0003.jpg,2500,2500,skipped_duplicate,2026-05-14T14:34:10
삼성 냉장고,삼성 250리터급 냉장고 255리터 실버 2등급 원룸 RT25FARA2S9 2025신모델,https://smartstore.naver.com/main/products/11259488124,https://shopping-phinf.pstatic.net/main_8880399/88803998455.jpg,data\staging\refrigerator\삼성_냉장고\stg_0004.jpg,600,600,skipped_duplicate,2026-05-14T14:34:10
삼성 냉장고,삼성전자 삼성 2도어 852L (RS84DG5002M9) 젠틀실버,https://search.shopping.naver.com/catalog/55743927988,https://shopping-phinf.pstatic.net/main_5574392/55743927988.20250711110126.jpg,data\staging\refrigerator\삼성_냉장고\stg_0005.jpg,500,500,skipped_duplicate,2026-05-14T14:34:11
삼성 냉장고,삼성 미니냉장고 89L 화이트 예쁜 작은 소형 모텔 원룸 음료수 사무실 1인 삼성냉장고,https://smartstore.naver.com/main/products/8966827678,https://shopping-phinf.pstatic.net/main_8651132/86511328001.5.jpg,data\staging\refrigerator\삼성_냉장고\stg_0006.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:11
삼성 냉장고,삼성전자 비스포크 키친핏 Max 4도어 640L 에센셜 화이트(RM70F63R2Z),https://search.shopping.naver.com/catalog/55831245805,https://shopping-phinf.pstatic.net/main_5583124/55831245805.20250717155549.jpg,data\staging\refrigerator\삼성_냉장고\stg_0007.jpg,500,383,skipped_duplicate,2026-05-14T14:34:12
삼성 냉장고,삼성전자 비스포크 4도어 905L RM70F90R1ZD 에센셜 화이트,https://search.shopping.naver.com/catalog/58033468145,https://shopping-phinf.pstatic.net/main_5803346/58033468145.20251205145257.jpg,data\staging\refrigerator\삼성_냉장고\stg_0008.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:12
삼성 냉장고,삼성전자 냉장고 얼음정수기 양문형 25년 AI 인버터 신혼 삼성냉장고 600리터 이상,https://smartstore.naver.com/main/products/11721684828,https://shopping-phinf.pstatic.net/main_8926619/89266195327.jpg,data\staging\refrigerator\삼성_냉장고\stg_0009.jpg,1000,1000,deleted,2026-05-14T14:34:12
삼성 냉장고,"삼성전자 삼성 2도어 615L (RT62A7049S9) 왼쪽(좌), 리파인드 이녹스",https://search.shopping.naver.com/catalog/53596421311,https://shopping-phinf.pstatic.net/main_5359642/53596421311.20250317105047.jpg,data\staging\refrigerator\삼성_냉장고\stg_0010.jpg,640,640,skipped_duplicate,2026-05-14T14:34:13
삼성 냉장고,삼성전자 2도어 852L 양문형냉장고 800리터대 코타화이트(RS84DB5002CW),https://smartstore.naver.com/main/products/11326729732,https://shopping-phinf.pstatic.net/main_8887124/88871240063.jpg,data\staging\refrigerator\삼성_냉장고\stg_0011.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:13
삼성 냉장고,"삼성전자 삼성 2도어 306L (RB30D4051S9) 왼쪽(좌), 리파인드 이녹스",https://search.shopping.naver.com/catalog/53648134051,https://shopping-phinf.pstatic.net/main_5364813/53648134051.20250319172906.jpg,data\staging\refrigerator\삼성_냉장고\stg_0012.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:14
삼성 냉장고,삼성전자 냉장고 2도어 RT20FARL3S9 203리터 실버 2등급 200리터급 원룸 오피스텔 소형 사무실 (도서지역 전화),https://smartstore.naver.com/main/products/11755697414,https://shopping-phinf.pstatic.net/main_8930020/89300208001.jpg,data\staging\refrigerator\삼성_냉장고\stg_0013.jpg,500,544,skipped_duplicate,2026-05-14T14:34:14
삼성 냉장고,삼성비스포크 키친핏 냉장고 900리터 이상 빌트인 3도어 비스코프,https://smartstore.naver.com/main/products/12101369477,https://shopping-phinf.pstatic.net/main_8964588/89645880182.1.jpg,data\staging\refrigerator\삼성_냉장고\stg_0014.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:14
삼성 냉장고,삼성전자 비스포크 2도어 852L (RS84DB5002CW) 코타 PCM 화이트,https://search.shopping.naver.com/catalog/53598623443,https://shopping-phinf.pstatic.net/main_5359862/53598623443.20250703103057.jpg,data\staging\refrigerator\삼성_냉장고\stg_0015.jpg,900,900,skipped_duplicate,2026-05-14T14:34:15
삼성 냉장고,삼성전자 삼성 일반냉장고 2도어 203L (RT20FARL3S9) 리파인드 이녹스,https://search.shopping.naver.com/catalog/55077905748,https://shopping-phinf.pstatic.net/main_5507790/55077905748.20250602142521.jpg,data\staging\refrigerator\삼성_냉장고\stg_0016.jpg,600,600,skipped_duplicate,2026-05-14T14:34:15
삼성 냉장고,삼성 냉장고400리터 RT42CG6024S9 (410L) 실버,https://smartstore.naver.com/main/products/8821442324,https://shopping-phinf.pstatic.net/main_8636594/86365942647.jpg,data\staging\refrigerator\삼성_냉장고\stg_0017.jpg,1080,1080,skipped_duplicate,2026-05-14T14:34:16
삼성 냉장고,삼성 키친핏냉장고 4도어 비스포크키친핏 맥스 빌트인 냉장고 600리터 비스코프 1등급 냉장고,https://smartstore.naver.com/main/products/11574120314,https://shopping-phinf.pstatic.net/main_8911863/89118630720.6.jpg,data\staging\refrigerator\삼성_냉장고\stg_0018.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:16
삼성 냉장고,삼성전자 냉장고 500리터 일반 2도어 소형 원룸 중형 비스포크 사무실 가정용 삼성냉장고,https://smartstore.naver.com/main/products/6969385181,https://shopping-phinf.pstatic.net/main_8451388/84513885503.10.jpg,data\processed\refrigerator\naver_0246.jpg,1000,1000,approved,2026-05-14T14:34:16
삼성 냉장고,삼성 250리터급 냉장고 255리터 실버 2등급 원룸 RT25NARAHS8 200리터급,https://smartstore.naver.com/main/products/6449264500,https://shopping-phinf.pstatic.net/main_8399376/83993764833.1.jpg,data\staging\refrigerator\삼성_냉장고\stg_0020.jpg,1080,1080,skipped_duplicate,2026-05-14T14:34:17
삼성 냉장고,삼성 냉장고 200리터 소형 원룸 2도어 냉장고 미니 일반 사무실 오피스텔 255L,https://smartstore.naver.com/main/products/8482220048,https://shopping-phinf.pstatic.net/main_8602672/86026720371.4.jpg,data\staging\refrigerator\삼성_냉장고\stg_0021.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:17
삼성 냉장고,삼성전자 비스포크 BESPOKE AI 냉장고 4도어 905L 에센셜 화이트(RM70F90R2ZD),https://search.shopping.naver.com/catalog/53916543178,https://shopping-phinf.pstatic.net/main_5391654/53916543178.20250402095350.jpg,data\staging\refrigerator\삼성_냉장고\stg_0022.jpg,892,684,skipped_duplicate,2026-05-14T14:34:18
삼성 냉장고,삼성전자 비스포크AI 키친핏 Max 4도어 636L 코타 화이트(RM70F63M2A),https://search.shopping.naver.com/catalog/57608059616,https://shopping-phinf.pstatic.net/main_5760805/57608059616.20251106093923.jpg,data\staging\refrigerator\삼성_냉장고\stg_0023.jpg,500,500,skipped_duplicate,2026-05-14T14:34:18
삼성 냉장고,26년형 삼성 냉장고 300리터 소형 2도어 1등급 원룸 오피스텔 사무실 306L,https://smartstore.naver.com/main/products/12999057040,https://shopping-phinf.pstatic.net/main_9054356/90543568132.jpg,data\processed\refrigerator\naver_0247.jpg,1000,1000,approved,2026-05-14T14:34:18
삼성 냉장고,삼성전자 삼성 2도어 410L (RT42CG6024S9) 리파인드 이녹스,https://search.shopping.naver.com/catalog/55340962825,https://shopping-phinf.pstatic.net/main_5534096/55340962825.20250617122456.jpg,data\staging\refrigerator\삼성_냉장고\stg_0025.jpg,600,600,skipped_duplicate,2026-05-14T14:34:19
삼성 냉장고,삼성전자 삼성 2도어 852L (RS84DG5002WW) 스노우 화이트,https://search.shopping.naver.com/catalog/53645047589,https://shopping-phinf.pstatic.net/main_5364504/53645047589.20250319105330.jpg,data\staging\refrigerator\삼성_냉장고\stg_0026.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:19
삼성 냉장고,삼성전자 삼성 2도어 525L (RT53DG7A1CWW) 스노우 화이트,https://search.shopping.naver.com/catalog/55153695727,https://shopping-phinf.pstatic.net/main_5515369/55153695727.20250606165812.jpg,data\staging\refrigerator\삼성_냉장고\stg_0027.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:20
삼성 냉장고,삼성 빌트인 냉장고 RL2640ZBBEC 오피스텔 콤비 2도어 좌경첩,https://smartstore.naver.com/main/products/6957302517,https://shopping-phinf.pstatic.net/main_8450180/84501802839.1.jpg,data\staging\refrigerator\삼성_냉장고\stg_0028.jpg,600,600,deleted,2026-05-14T14:34:20
삼성 냉장고,삼성냉장고 306L RB30D4051S9 소형 1등급 상냉장하냉동 일반 300리터 원룸,https://smartstore.naver.com/main/products/10871622420,https://shopping-phinf.pstatic.net/main_8841612/88416128433.2.jpg,data\processed\refrigerator\naver_0248.jpg,1024,1024,approved,2026-05-14T14:34:20
LG 냉장고,LG전자 디오스 매직스페이스 냉장고 4도어 870L (T875) 네이처 베이지(T875MEE111),https://search.shopping.naver.com/catalog/53546968608,https://shopping-phinf.pstatic.net/main_5354696/53546968608.20260416163439.jpg,data\staging\refrigerator\LG_냉장고\stg_0000.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:21
LG 냉장고,LG전자 디오스 4도어 870L (T873MEE111) 냉장고 네이처 베이지,https://search.shopping.naver.com/catalog/55746031178,https://shopping-phinf.pstatic.net/main_5574603/55746031178.20250711150843.jpg,data\staging\refrigerator\LG_냉장고\stg_0001.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:22
LG 냉장고,LG전자 오브제컬렉션 모던엣지 냉장고 2도어 344L (33) 네이처 크림화이트+크림화이트(Q343MHHF33),https://search.shopping.naver.com/catalog/53527922501,https://shopping-phinf.pstatic.net/main_5352792/53527922501.20260416162228.jpg,data\processed\refrigerator\naver_0213.jpg,350,350,approved,2026-05-14T14:34:22
LG 냉장고,엘지 25년형 신모델 오브제냉장고 900리터 급 오브제컬렉션 크림그레이+화이트 (832L),https://smartstore.naver.com/main/products/9425801047,https://shopping-phinf.pstatic.net/main_8697030/86970301370.1.jpg,data\staging\refrigerator\LG_냉장고\stg_0003.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:22
LG 냉장고,LG 미니 2도어 소형냉장고 B124S14 121L 원룸냉장고 오피스텔 사무실 사업자,https://smartstore.naver.com/main/products/11056717222,https://shopping-phinf.pstatic.net/main_8860122/88601223433.1.jpg,data\staging\refrigerator\LG_냉장고\stg_0004.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:23
LG 냉장고,LG 일반냉장고 500리터 이상 실용량507L 샤인 사무실 원룸 소형 엘지 600리터이하 오피스텔,https://smartstore.naver.com/main/products/7049653779,https://shopping-phinf.pstatic.net/main_8459415/84594154101.3.jpg,data\staging\refrigerator\LG_냉장고\stg_0005.jpg,1024,1024,skipped_duplicate,2026-05-14T14:34:23
LG 냉장고,LG 오브제컬렉션 매직스페이스 냉장고 1등급 크림화이트/크림그레이,https://smartstore.naver.com/main/products/11514398751,https://shopping-phinf.pstatic.net/main_8905890/89058909124.2.jpg,data\staging\refrigerator\LG_냉장고\stg_0006.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:24
LG 냉장고,LG 컨버터블 키친핏냉장고 빌트인 엘지냉장고 냉동고 비스포크 색상 페어키트 신형 포함,https://smartstore.naver.com/main/products/12172329193,https://shopping-phinf.pstatic.net/main_8971683/89716839898.jpg,data\staging\refrigerator\LG_냉장고\stg_0007.jpg,600,600,skipped_duplicate,2026-05-14T14:34:24
LG 냉장고,LG전자 디오스 2도어 832L (S836MQQ012) 네이처 에센스 화이트,https://search.shopping.naver.com/catalog/56501182282,https://shopping-phinf.pstatic.net/main_5650118/56501182282.20250829171533.jpg,data\processed\refrigerator\naver_0214.jpg,350,350,approved,2026-05-14T14:34:24
LG 냉장고,2세대 스타리온 업소용 냉장고 45박스 LG A/S 영업용 카페 대형 올냉장 E45BAR,https://smartstore.naver.com/main/products/4334045104,https://shopping-phinf.pstatic.net/main_8187856/81878567037.4.jpg,data\staging\refrigerator\LG_냉장고\stg_0009.jpg,2000,2000,deleted,2026-05-14T14:34:25
LG 냉장고,LG 디오스 오브제 냉장고600리터 급 25년 신형 612L 엘지냉장고 2도어 저소음,https://smartstore.naver.com/main/products/12172497089,https://shopping-phinf.pstatic.net/main_8971700/89717007794.jpg,data\staging\refrigerator\LG_냉장고\stg_0010.jpg,600,600,skipped_duplicate,2026-05-14T14:34:25
LG 냉장고,"LG전자 2도어 189L 화이트 (B182W13) 왼쪽(좌), 화이트",https://search.shopping.naver.com/catalog/53509488026,https://shopping-phinf.pstatic.net/main_5350948/53509488026.20250312153418.jpg,data\staging\refrigerator\LG_냉장고\stg_0011.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:26
LG 냉장고,"LG전자 미니 냉장고 1도어 43L 왼쪽(좌), 슈퍼 화이트(B053W14)",https://search.shopping.naver.com/catalog/53530269009,https://shopping-phinf.pstatic.net/main_5353026/53530269009.20250313153009.jpg,data\staging\refrigerator\LG_냉장고\stg_0012.jpg,500,500,deleted,2026-05-14T14:34:26
LG 냉장고,[전국설치]LG소형냉장고 121L B124W14 원룸 사무실 자취방 사업장전용 폐가전수거,https://smartstore.naver.com/main/products/11113636478,https://shopping-phinf.pstatic.net/main_8865814/88658146800.2.jpg,data\staging\refrigerator\LG_냉장고\stg_0013.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:26
LG 냉장고,LG디오스 오브제 키친핏 4도어 냉장고 600리터급 실609L 미스트 베이지,https://smartstore.naver.com/main/products/13295468831,https://shopping-phinf.pstatic.net/main_9083997/90839979163.jpg,data\staging\refrigerator\LG_냉장고\stg_0014.jpg,1024,1024,skipped_duplicate,2026-05-14T14:34:27
LG 냉장고,LG전자 2도어 507L 화이트(B502W33),https://search.shopping.naver.com/catalog/53547335583,https://shopping-phinf.pstatic.net/main_5354733/53547335583.20260423153015.jpg,data\processed\refrigerator\naver_0215.jpg,350,350,approved,2026-05-14T14:34:27
LG 냉장고,25년 신형 엘지전자 빠른방문설치 오브제컬렉션AI 900리터급 탈취 양문냉장고 832리터 네이처 베이지(S836MEE022),https://smartstore.naver.com/main/products/13186057381,https://shopping-phinf.pstatic.net/main_9073056/90730568478.jpg,data\staging\refrigerator\LG_냉장고\stg_0016.jpg,1000,1000,skipped_duplicate,2026-05-14T14:34:28
LG 냉장고,LG전자 오브제컬렉션 일반냉장고 2도어 612L (52) 네이처 프라임 실버(D604MPS52),https://search.shopping.naver.com/catalog/55078451347,https://shopping-phinf.pstatic.net/main_5507845/55078451347.20250602150142.jpg,data\staging\refrigerator\LG_냉장고\stg_0017.jpg,600,600,skipped_duplicate,2026-05-14T14:34:28
